X,Y,featuretype,descripton,class,facility_name,facility_operationalstatus,abs_suburb,facility_state,facility_date,facility_revised
152.853944,-26.363492,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,POMONA STATION,OPERATIONAL,POMONA,Queensland,,2018/07/04 00:00:00+00
145.462659,-16.4794449999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PORT DOUGLAS STATION,OPERATIONAL,PORT DOUGLAS,Queensland,,2018/07/04 00:00:00+00
144.599722,-20.869456,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PRAIRIE STATION,OPERATIONAL,PRAIRIE,Queensland,,2018/07/04 00:00:00+00
148.581246,-20.401061,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PROSERPINE STATION,OPERATIONAL,PROSERPINE,Queensland,,2018/07/04 00:00:00+00
115.635006568,-33.326048655,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUNBURY POLICE STATION,OPERATIONAL,BUNBURY,Western Australia,,2018/08/15 00:00:00+00
115.34669079,-33.648109785,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BUSSELTON POLICE STATION,OPERATIONAL,BUSSELTON,Western Australia,,2018/08/15 00:00:00+00
148.583487,-28.033399,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SAINT GEORGE STATION,OPERATIONAL,ST GEORGE,Queensland,,2018/07/04 00:00:00+00
138.04221161,-32.3453617819999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,QUORN POLICE STATION,OPERATIONAL,QUORN,South Australia,,2018/08/18 00:00:00+00
140.749898637,-34.170118287,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,RENMARK POLICE STATION,OPERATIONAL,RENMARK,South Australia,,2018/08/18 00:00:00+00
138.748144999,-34.158245736,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,RIVERTON POLICE STATION,OPERATIONAL,RIVERTON,South Australia,,2018/08/18 00:00:00+00
139.759654304,-37.166268352,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ROBE POLICE STATION,OPERATIONAL,ROBE,South Australia,,2018/08/18 00:00:00+00
136.892365025,-30.561779799,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ROXBY DOWNS POLICE STATION,OPERATIONAL,ROXBY DOWNS,South Australia,,2018/08/18 00:00:00+00
138.647478814,-34.764456281,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SALISBURY POLICE STATION,OPERATIONAL,SALISBURY,South Australia,,2018/08/18 00:00:00+00
133.30936544,-26.966653997,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,INDULKANA POLICE STATION,OPERATIONAL,IWANTJA,South Australia,,2018/08/18 00:00:00+00
138.861046129,-35.0666744019999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT BARKER POLICE STATION,OPERATIONAL,MOUNT BARKER,South Australia,,2018/08/18 00:00:00+00
140.001684385,-32.431519524,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MANNAHILL POLICE STATION,OPERATIONAL,MUTOOROO,South Australia,,2018/08/18 00:00:00+00
129.168505855,-26.161710473,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,PIPALYATJARA POLICE STATION,OPERATIONAL,PIPALYATJARA,South Australia,,2018/08/18 00:00:00+00
132.139147588,-26.280230219,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ERNABELLA POLICE STATION,OPERATIONAL,PUKATJA,South Australia,,2018/08/18 00:00:00+00
136.827667138,-31.200538534,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,WOOMERA POLICE STATION,OPERATIONAL,WOOMERA,South Australia,,2018/08/18 00:00:00+00
153.026536,-27.588198,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ACACIA RIDGE STATION,OPERATIONAL,ACACIA RIDGE,Queensland,,2018/07/04 00:00:00+00
144.597491,-25.9108189999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ADAVALE STATION,OPERATIONAL,ADAVALE,Queensland,,2018/07/04 00:00:00+00
124.149950836,-18.040509566,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LOOMA MFPF,OPERATIONAL,CAMBALLIN,Western Australia,,2018/08/15 00:00:00+00
115.936727777,-32.0628157799999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CANNING VALE POLICE STATION,OPERATIONAL,CANNING VALE,Western Australia,,2018/08/15 00:00:00+00
115.931247101,-32.017076265,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CANNINGTON POLICE STATION,OPERATIONAL,CANNINGTON,Western Australia,,2018/08/15 00:00:00+00
115.889723015,-29.6877702529999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CARNAMAH POLICE STATION,OPERATIONAL,CARNAMAH,Western Australia,,2018/08/15 00:00:00+00
149.414646,-21.908714,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CARMILA STATION,OPERATIONAL,CARMILA,Queensland,,2018/07/04 00:00:00+00
153.014549,-27.350921,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CARSELDINE STATION,OPERATIONAL,CARSELDINE,Queensland,,2018/07/04 00:00:00+00
151.191546,-27.532432,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CECIL PLAINS STATION,OPERATIONAL,CECIL PLAINS,Queensland,,2018/07/04 00:00:00+00
138.214331714,-33.782784104,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SNOWTOWN POLICE STATION,OPERATIONAL,SNOWTOWN,South Australia,,2018/08/18 00:00:00+00
151.914774,-27.599841,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DRAYTON STATION,OPERATIONAL,DRAYTON,Queensland,,2018/07/04 00:00:00+00
149.66956,-23.7117949999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DUARINGA STATION,OPERATIONAL,DUARINGA,Queensland,,2018/07/04 00:00:00+00
153.402746,-27.5023179999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DUNWICH STATION,OPERATIONAL,DUNWICH,Queensland,,2018/07/04 00:00:00+00
153.028251,-27.494345,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DUTTON PARK STATION,OPERATIONAL,DUTTON PARK,Queensland,,2018/07/04 00:00:00+00
148.348961,-22.5859419999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DYSART STATION,OPERATIONAL,DYSART,Queensland,,2018/07/04 00:00:00+00
145.744687,-17.0211909999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EDMONTON STATION,OPERATIONAL,EDMONTON,Queensland,,2018/07/04 00:00:00+00
151.121476,-25.368758,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,EIDSVOLD STATION,OPERATIONAL,EIDSVOLD,Queensland,,2018/07/04 00:00:00+00
150.286069,-24.1460949999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GOOVIGEN STATION,OPERATIONAL,GOOVIGEN,Queensland,,2018/07/04 00:00:00+00
145.786519,-17.0937,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GORDONVALE STATION,OPERATIONAL,GORDONVALE,Queensland,,2018/07/04 00:00:00+00
150.456444,-23.44048,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GRACEMERE STATION,OPERATIONAL,GRACEMERE,Queensland,,2018/07/04 00:00:00+00
144.980525,-19.0007199999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GREENVALE STATION,OPERATIONAL,GREENVALE,Queensland,,2018/07/04 00:00:00+00
152.659883,-26.1865319999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,GYMPIE STATION,OPERATIONAL,GYMPIE,Queensland,,2018/07/04 00:00:00+00
146.28527,-18.5824989999999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HALIFAX STATION,OPERATIONAL,HALIFAX,Queensland,,2018/07/04 00:00:00+00
152.662755,-27.807426,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HARRISVILLE STATION,OPERATIONAL,HARRISVILLE,Queensland,,2018/07/04 00:00:00+00
152.12512,-27.550781,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,HELIDON STATION,OPERATIONAL,HELIDON,Queensland,,2018/07/04 00:00:00+00
146.238334,-26.401596,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CHARLEVILLE STATION,OPERATIONAL,CHARLEVILLE,Queensland,,2018/07/04 00:00:00+00
